id,source,name,name_norm,map_url,phone_raw,phone_e164,address_line1,address_line2,street,house_number,city,state,postal_code,country,latitude,longitude,categories,rating,rating_count
yelp-00258,yelp,The Foodie's Spot,the foodie s spot,https://www.yelp.com/biz/the-foodies-spot-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17734203948.0,17734203948.0,7350 S Stony Island Ave,,S Stony Island Ave,7350,Chicago,IL,60649,US,41.76092938034455,-87.58652767259039,['burgers'],4.1,23.0
yelp-00259,yelp,Jeffrey Sub,jeffrey sub,https://www.yelp.com/biz/jeffrey-sub-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17732880202.0,17732880202.0,2020 E 71st St,,E 71st St,2020,Chicago,IL,60649,US,41.7663694,-87.5756356,[],4.3,15.0
yelp-00260,yelp,The Pier at Harborside,the pier at harborside,https://www.yelp.com/biz/the-pier-at-harborside-chicago-3?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,13127827837.0,13127827837.0,11001 S Doty Ave E,,S Doty Ave E,11001,Chicago,IL,60628,US,41.6945948,-87.58831459999999,[],4.0,3.0
yelp-00261,yelp,La Cienega Taqueria,la cienega taqueria,https://www.yelp.com/biz/la-cienega-taqueria-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17737680631.0,17737680631.0,10736 S Ewing Ave,,S Ewing Ave,10736,Chicago,IL,60617,US,41.6996803,-87.5356293,['mexican'],4.1,14.0
yelp-00262,yelp,The Slab Bar-B-Que,the slab bar b que,https://www.yelp.com/biz/the-slab-bar-b-que-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17739665018.0,17739665018.0,1918 E 71st St,,E 71st St,1918,Chicago,IL,60649,US,41.7662598898857,-87.5784685082984,"['bbq', 'burgers']",3.5,155.0
yelp-00263,yelp,Stony Sub,stony sub,https://www.yelp.com/biz/stony-sub-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17739784000.0,17739784000.0,8440 S Stony Island Ave,,S Stony Island Ave,8440,Chicago,IL,60617,US,41.74111,-87.58607,['sandwiches'],3.8,84.0
yelp-00264,yelp,The Taco Dive,the taco dive,https://www.yelp.com/biz/the-taco-dive-whiting?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,12196146289.0,12196146289.0,1452 119th St,,119th St,1452,Whiting,IN,46394,US,41.6791,-87.49323,[],2.5,30.0
yelp-00265,yelp,The Promontory,the promontory,https://www.yelp.com/biz/the-promontory-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,13128012100.0,13128012100.0,5311 S Lake Park Ave W,,S Lake Park Ave W,5311,Chicago,IL,60615,US,41.798938,-87.5876448,[],3.7,590.0
yelp-00266,yelp,Lil Country Soul Food,lil country soul food,https://www.yelp.com/biz/lil-country-soul-food-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733594589.0,17733594589.0,2801 E 83rd St,,E 83rd St,2801,Chicago,IL,60617,US,41.74442,-87.55624,[],0.0,0.0
yelp-00267,yelp,Phlavz Express,phlavz express,https://www.yelp.com/biz/phlavz-chicago-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17735307226.0,17735307226.0,2014 E 87th St,,E 87th St,2014,Chicago,IL,60617,US,41.73726,-87.57474,[],2.5,4.0
yelp-00268,yelp,Hoagy House,hoagy house,https://www.yelp.com/biz/hoagy-house-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17738912416.0,17738912416.0,7116 S Yates Blvd,,S Yates Blvd,7116,Chicago,IL,60649,US,41.76569,-87.56678,['sandwiches'],2.8,29.0
yelp-00269,yelp,Foo Noodle Bar - Horseshoe Hammond,foo noodle bar horseshoe hammond,https://www.yelp.com/biz/foo-noodle-bar-horseshoe-hammond-hammond?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,12194737000.0,12194737000.0,701 Casino Center Dr,,Casino Center Dr,701,Hammond,IN,46320,US,41.694981,-87.509786,[],2.8,15.0
yelp-00270,yelp,Roti,roti,https://www.yelp.com/biz/roti-chicago-3?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733905582.0,17733905582.0,1526 E 53rd St,,E 53rd St,1526,Chicago,IL,60615,US,41.7996949,-87.587982,"['mediterranean', 'sandwiches']",3.6,141.0
yelp-00271,yelp,Vegan Now 2 Go,vegan now 2 go,https://www.yelp.com/biz/vegan-now-2-go-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17738911433.0,17738911433.0,1536 E 75th St,,E 75th St,1536,Chicago,IL,60619,US,41.759061,-87.586885,"['vegan', 'vegetarian']",3.7,9.0
yelp-00272,yelp,Rocky Pancake House,rocky pancake house,https://www.yelp.com/biz/rocky-pancake-house-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17737316694.0,17737316694.0,2948 E 83rd St,,E 83rd St,2948,Chicago,IL,60617,US,41.74492,-87.55205,['breakfast'],4.3,8.0
yelp-00273,yelp,Red Rooster,red rooster,https://www.yelp.com/biz/red-rooster-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17734937777.0,17734937777.0,2101 East 71st St,,East 71st St,2101,Chicago,IL,60649,US,41.765646,-87.574539,['seafood'],3.5,38.0
yelp-00274,yelp,Margarita’s Pizza,margarita s pizza,https://www.yelp.com/biz/margarita-s-pizza-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733747969.0,17733747969.0,2705 E 79th St,,E 79th St,2705,Chicago,IL,60649,US,41.7517051,-87.5587066,['pizza'],3.1,65.0
yelp-00275,yelp,Carl's Red Hots,carl s red hots,https://www.yelp.com/biz/carls-red-hots-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17737218300.0,17737218300.0,1957 E 83rd St,,E 83rd St,1957,Chicago,IL,60617,US,41.7440948486328,-87.5761489868164,[],3.5,28.0
yelp-00276,yelp,Richway Gyros,richway gyros,https://www.yelp.com/biz/richway-gyros-whiting?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,12196594976.0,12196594976.0,1714 Calumet Ave,,Calumet Ave,1714,Whiting,IN,46394,US,41.6823710025885,-87.50907986646102,['mexican'],3.6,33.0
yelp-00277,yelp,H Burger,h burger,https://www.yelp.com/biz/h-burger-hammond?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,,,701 Casino Ctr Dr,,Casino Ctr Dr,701,Hammond,IN,46320,US,41.69498,-87.50979,"['burgers', 'sandwiches']",3.5,4.0
yelp-00278,yelp,Tacos El Pastor 53,tacos el pastor 53,https://www.yelp.com/biz/tacos-el-pastor-53-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,18722447498.0,18722447498.0,5319 S Hyde Park Blvd,,S Hyde Park Blvd,5319,Chicago,IL,60615,US,41.79915,-87.58363,[],3.9,83.0
yelp-00279,yelp,L G Restaurant,l g restaurant,https://www.yelp.com/biz/l-g-restaurant-chicago-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17737210811.0,17737210811.0,10401 S Torrence Ave,,S Torrence Ave,10401,Chicago,IL,60617,US,41.706077396219136,-87.55916803137828,['breakfast'],3.5,69.0
yelp-00280,yelp,Capris Pizza,capris pizza,https://www.yelp.com/biz/capris-pizza-whiting?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,12196597242.0,12196597242.0,1722 Calumet Ave,,Calumet Ave,1722,Whiting,IN,46394,US,41.68255429036144,-87.5090724485335,"['italian', 'pizza']",3.6,93.0
yelp-00281,yelp,La Boulangerie & Co,la boulangerie,https://www.yelp.com/biz/la-boulangerie-and-co-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,,,1550 E 55th St,,E 55th St,1550,Chicago,IL,60615,US,41.79536062157376,-87.58825987148772,"['cafe', 'french']",3.6,21.0
yelp-00282,yelp,House of Bing,house of bing,https://www.yelp.com/biz/house-of-bing-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733635400.0,17733635400.0,6930 S Shore Dr,,S Shore Dr,6930,Chicago,IL,60649,US,41.76907333314761,-87.56685500730553,['chinese'],3.3,83.0
yelp-00283,yelp,Avy's Pizza,avy s pizza,https://www.yelp.com/biz/avys-pizza-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17739336007.0,17739336007.0,9917 S Ewing Ave,,S Ewing Ave,9917,Chicago,IL,60617,US,41.715298,-87.534897,['pizza'],4.3,16.0
yelp-00284,yelp,Bob’s Pizza,bob s pizza,https://www.yelp.com/biz/bob-s-pizza-chicago-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,13126679110.0,13126679110.0,1518 E Harper Ct,,E Harper Ct,1518,Chicago,IL,60615,US,41.800431,-87.588196,['pizza'],3.8,56.0
yelp-00285,yelp,Beggars Pizza,beggars pizza,https://www.yelp.com/biz/beggars-pizza-whiting?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,12196594555.0,12196594555.0,1326 119th St,,119th St,1326,Whiting,IN,46394,US,41.679071,-87.496571,"['italian', 'pizza']",2.8,86.0
yelp-00286,yelp,S2 City Grill & Daiquiri Bar,s2 city grill daiquiri bar,https://www.yelp.com/biz/s2-city-grill-and-daiquiri-bar-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733592557.0,17733592557.0,8734 S Stony Island,,S Stony Island,8734,Chicago,IL,60617,US,41.73561,-87.586,"['breakfast', 'mexican']",2.9,134.0
yelp-00287,yelp,Taco Pros,taco pros,https://www.yelp.com/biz/taco-pros-chicago-20?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17734373735.0,17734373735.0,1515 E 87th St,,E 87th St,1515,Chicago,IL,60619,US,41.736521276890144,-87.58740831166506,[],5.0,2.0
yelp-00288,yelp,Arnie's Dog House,arnie s dog house,https://www.yelp.com/biz/arnies-dog-house-whiting?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,12196593004.0,12196593004.0,1503 Indianapolis Blvd,,Indianapolis Blvd,1503,Whiting,IN,46394,US,41.6861788,-87.50634563766911,[],3.4,49.0
yelp-00289,yelp,Nicky'z Gyros,nicky z gyros,https://www.yelp.com/biz/nickyz-gyros-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17739676495.0,17739676495.0,3559 East 106 St,,East 106 St,3559,Chicago,IL,60617,US,41.70247,-87.53665,"['mediterranean', 'sandwiches']",3.6,8.0
yelp-00290,yelp,Baba's Famous Steak And Lemonade,baba s famous steak and lemonade,https://www.yelp.com/biz/babas-famous-steak-and-lemonade-chicago-11?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733249000.0,17733249000.0,2101 E 71st St,,E 71st St,2101,Chicago,IL,60649,US,41.765177245208925,-87.576103,[],3.7,15.0
yelp-00291,yelp,los tres amigos,los tres amigos,https://www.yelp.com/biz/los-tres-amigos-chicago-3?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17737348550.0,17737348550.0,3335 E 106th St,,E 106th St,3335,Chicago,IL,60617,US,41.7024974628158,-87.5423337891698,['mexican'],3.0,32.0
yelp-00292,yelp,Italian Fiesta Pizzeria,italian fiesta pizzeria,https://www.yelp.com/biz/italian-fiesta-pizzeria-chicago-13?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17736842222.0,17736842222.0,1919 E 71st St,,E 71st St,1919,Chicago,IL,60649,US,41.765984715425134,-87.57772351335008,['italian'],2.4,172.0
yelp-00293,yelp,Urban Luxe Cafe,urban luxe cafe,https://www.yelp.com/biz/urban-luxe-cafe-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17734176527.0,17734176527.0,2911 E 79th St,,E 79th St,2911,Chicago,IL,60649,US,41.75171567691423,-87.553591,['cafe'],3.4,8.0
yelp-00294,yelp,Macias Produce,macias produce,https://www.yelp.com/biz/macias-produce-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17739337651.0,17739337651.0,8933 S Commercial Ave,,S Commercial Ave,8933,Chicago,IL,60617,US,41.7327129484274,-87.5511386774109,['mexican'],4.1,23.0
yelp-00295,yelp,The Retro Grill,the retro grill,https://www.yelp.com/biz/the-retro-grill-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17739022800.0,17739022800.0,8126 S Stony Is Ave,,S Stony Is Ave,8126,Chicago,IL,60617,US,41.746869,-87.586115,"['burgers', 'sandwiches']",3.1,8.0
yelp-00296,yelp,Jamaican Spot At 63rd,jamaican spot at 63rd,https://www.yelp.com/biz/jamaican-spot-at-63rd-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,,,6302-6308 E Hayes Dr,,E Hayes Dr,6302-6308,Chicago,IL,60649,US,41.7801208,-87.5783691,[],5.0,2.0
yelp-00297,yelp,Royal Caribbean Jerk,royal caribbean jerk,https://www.yelp.com/biz/royal-caribbean-jerk-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733636855.0,17733636855.0,2126 E 71st St,,E 71st St,2126,Chicago,IL,60649,US,41.7663849,-87.5729533,[],2.9,66.0
yelp-00298,yelp,Fifty-One 50 Fusion,fifty one 50 fusion,https://www.yelp.com/biz/fifty-one-50-fusion-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17739022537.0,17739022537.0,1849 E 79th St,,E 79th St,1849,Chicago,IL,60649,US,41.751388,-87.57896,[],0.0,0.0
yelp-00299,yelp,The Eatery,the eatery,https://www.yelp.com/biz/village-square-buffet-hammond-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,12194737000.0,12194737000.0,777 Casino Center Dr,,Casino Center Dr,777,Hammond,IN,46320,US,41.6929549,-87.5077411,[],3.1,32.0
yelp-00300,yelp,Good Foods,good foods,https://www.yelp.com/biz/good-foods-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17734203832.0,17734203832.0,1966 E 73rd St,,E 73rd St,1966,Chicago,IL,60649,US,41.7626249,-87.5770766,['vegan'],4.6,19.0
yelp-00301,yelp,Cielito Lindo Cafe,cielito lindo cafe,https://www.yelp.com/biz/cielito-lindo-cafe-whiting?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,12196007129.0,12196007129.0,1423 119th St,,119th St,1423,Whiting,IN,46394,US,41.6795506,-87.49454507243301,['sandwiches'],4.5,8.0
yelp-00302,yelp,De Arcos Pizza,de arcos pizza,https://www.yelp.com/biz/de-arcos-pizza-chicago-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17737310300.0,17737310300.0,2832 E 87th St,,E 87th St,2832,Chicago,IL,60617,US,41.7376099,-87.55489,['pizza'],3.7,38.0
yelp-00303,yelp,Popeyes Louisiana Kitchen,popeyes louisiana kitchen,https://www.yelp.com/biz/popeyes-louisiana-kitchen-hammond-9?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,12194730755.0,12194730755.0,980 Indianapolis Blvd,,Indianapolis Blvd,980,Hammond,IN,46320,US,41.695909899120224,-87.51820813380498,[],1.1,64.0
yelp-00304,yelp,Family Den,family den,https://www.yelp.com/biz/family-den-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17737348545.0,17737348545.0,8942 S Stony Island Ave,,S Stony Island Ave,8942,Chicago,IL,60617,US,41.7317248,-87.5856549,[],4.0,25.0
yelp-00305,yelp,24 Hours Gyros and Subs,24 hours gyros and subs,https://www.yelp.com/biz/24-hours-gyros-and-subs-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17736434000.0,17736434000.0,2058 E 71st St,,E 71st St,2058,Chicago,IL,60649,US,41.7662628,-87.5742672,[],2.6,14.0
yelp-00306,yelp,Harold's Chicken Shack No 87,harold s chicken shack no 87,https://www.yelp.com/biz/harolds-chicken-shack-no-87-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17732881200.0,17732881200.0,7348 S Stony Island Ave,,S Stony Island Ave,7348,Chicago,IL,60649,US,41.7609672546387,-87.5865859985352,[],1.8,49.0
yelp-00307,yelp,T & K African Kitchen,t k african kitchen,https://www.yelp.com/biz/t-and-k-african-kitchen-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17734375752.0,17734375752.0,2955 E 87th St,,E 87th St,2955,Chicago,IL,60617,US,41.73722,-87.55232,[],5.0,1.0
yelp-00308,yelp,Kikuya Japanese Restaurant,kikuya japanese restaurant,https://www.yelp.com/biz/kikuya-japanese-restaurant-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17736673727.0,17736673727.0,1601 E 55th St,,E 55th St,1601,Chicago,IL,60615,US,41.795104018948,-87.586589483148,['japanese'],3.8,120.0
yelp-00309,yelp,Kennedy Fish & Chicken,kennedy fish chicken,https://www.yelp.com/biz/kennedy-fish-and-chicken-chicago-3?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17732211000.0,17732211000.0,2425 E 72nd St,,E 72nd St,2425,Chicago,IL,60649,US,41.76422,-87.5653899,['seafood'],3.0,21.0
yelp-00310,yelp,Skyway Pizza & Grill,skyway pizza grill,https://www.yelp.com/biz/skyway-pizza-and-grill-chicago-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733745001.0,17733745001.0,9915 S Torrence Ave,,S Torrence Ave,9915,Chicago,IL,60617,US,41.7150001,-87.5596351,"['pizza', 'sandwiches']",2.4,5.0
yelp-00311,yelp,Rosati's Pizza,rosati s pizza,https://www.yelp.com/biz/rosatis-pizza-chicago-24?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,13126839620.0,13126839620.0,4019 E 106th St,,E 106th St,4019,Chicago,IL,60617,US,41.702387,-87.526177,"['italian', 'pizza']",3.5,6.0
yelp-00312,yelp,Waldo Cooney's Pizza,waldo cooney s pizza,https://www.yelp.com/biz/waldo-cooneys-pizza-chicago-4?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733744400.0,17733744400.0,3651 E 106th St,,E 106th St,3651,Chicago,IL,60617,US,41.7026051,-87.5345176,['pizza'],2.6,49.0
yelp-00313,yelp,Wingz It Iz,wingz it iz,https://www.yelp.com/biz/wingz-it-iz-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17737348750.0,17737348750.0,9106 S Stony Island Ave,,S Stony Island Ave,9106,Chicago,IL,60617,US,41.7292404174805,-87.5858688354492,[],3.9,41.0
yelp-00314,yelp,Wingstop,wingstop,https://www.yelp.com/biz/wingstop-hammond?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,12194730773.0,12194730773.0,902 Roby Dr,,Roby Dr,902,Hammond,IN,46320,US,41.69552068376788,-87.51919860326622,[],1.7,27.0
yelp-00315,yelp,Gianna's Pizza,gianna s pizza,https://www.yelp.com/biz/giannas-pizza-chicago-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17737349400.0,17737349400.0,1519 E 87th St,,E 87th St,1519,Chicago,IL,60619,US,41.736726112110254,-87.58739274925362,['pizza'],3.5,96.0
yelp-00316,yelp,El Taco Express,el taco express,https://www.yelp.com/biz/el-taco-express-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733592231.0,17733592231.0,8548 S Stony Island Ave,,S Stony Island Ave,8548,Chicago,IL,60617,US,41.739063385487086,-87.58606644371362,['mexican'],4.0,7.0
yelp-00317,yelp,Taste of Chicago 2,taste of chicago 2,https://www.yelp.com/biz/taste-of-chicago-2-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733633338.0,17733633338.0,1912 E 71st St,1,E 71st St,1912,Chicago,IL,60649,US,41.7662463337183,-87.5789167732,['pizza'],5.0,1.0
yelp-00318,yelp,Mr Taco Mex,mr taco mex,https://www.yelp.com/biz/mr-taco-mex-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733594329.0,17733594329.0,10656 S Torrence Ave,,S Torrence Ave,10656,Chicago,IL,60617,US,41.7011016,-87.5599314,['mexican'],3.4,9.0
yelp-00319,yelp,The Snail Thai Cuisine,the snail thai cuisine,https://www.yelp.com/biz/the-snail-thai-cuisine-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17736675423.0,17736675423.0,1649 E 55th St,,E 55th St,1649,Chicago,IL,60615,US,41.7951091813566,-87.5847875008758,['thai'],3.7,307.0
yelp-00320,yelp,Tacos Don Memo,tacos don memo,https://www.yelp.com/biz/tacos-don-memo-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,13126845716.0,13126845716.0,10536 S Torrence Ave,,S Torrence Ave,10536,Chicago,IL,60617,US,41.70349,-87.5599,['mexican'],3.9,10.0
