id1,id2,score,notes
kaggle380k-276069,yelp-27171,1.0,ml_classifier=SVC
kaggle380k-276503,yelp-23454,1.0,ml_classifier=SVC
kaggle380k-277451,yelp-06350,1.0,ml_classifier=SVC
kaggle380k-277761,yelp-23503,1.0,ml_classifier=SVC
kaggle380k-278439,yelp-23483,1.0,ml_classifier=SVC
kaggle380k-279730,yelp-27158,1.0,ml_classifier=SVC
kaggle380k-283368,yelp-22431,1.0,ml_classifier=SVC
kaggle380k-284649,yelp-22470,1.0,ml_classifier=SVC
kaggle380k-285228,yelp-23468,1.0,ml_classifier=SVC
kaggle380k-286184,yelp-06370,1.0,ml_classifier=SVC
kaggle380k-287336,yelp-27178,1.0,ml_classifier=SVC
kaggle380k-288527,yelp-27155,1.0,ml_classifier=SVC
kaggle380k-289918,yelp-23497,1.0,ml_classifier=SVC
kaggle380k-289918,yelp-23508,1.0,ml_classifier=SVC
kaggle380k-290395,yelp-23464,1.0,ml_classifier=SVC
kaggle380k-291442,yelp-23513,1.0,ml_classifier=SVC
kaggle380k-291931,yelp-23460,1.0,ml_classifier=SVC
kaggle380k-293421,yelp-23469,1.0,ml_classifier=SVC
kaggle380k-294593,yelp-06344,1.0,ml_classifier=SVC
kaggle380k-296085,yelp-06350,1.0,ml_classifier=SVC
kaggle380k-296431,yelp-27144,1.0,ml_classifier=SVC
kaggle380k-296978,yelp-22886,1.0,ml_classifier=SVC
kaggle380k-296978,yelp-27151,1.0,ml_classifier=SVC
kaggle380k-297837,yelp-06354,1.0,ml_classifier=SVC
kaggle380k-298195,yelp-23468,1.0,ml_classifier=SVC
kaggle380k-300893,yelp-23497,1.0,ml_classifier=SVC
kaggle380k-300893,yelp-23508,1.0,ml_classifier=SVC
kaggle380k-301179,yelp-27164,1.0,ml_classifier=SVC
kaggle380k-314042,yelp-23489,1.0,ml_classifier=SVC
kaggle380k-319520,yelp-06354,1.0,ml_classifier=SVC
kaggle380k-321885,yelp-23469,1.0,ml_classifier=SVC
kaggle380k-323408,yelp-23468,1.0,ml_classifier=SVC
kaggle380k-324583,yelp-23460,1.0,ml_classifier=SVC
kaggle380k-328207,yelp-23481,1.0,ml_classifier=SVC
kaggle380k-331743,yelp-27184,1.0,ml_classifier=SVC
kaggle380k-334889,yelp-27138,1.0,ml_classifier=SVC
kaggle380k-334940,yelp-06357,1.0,ml_classifier=SVC
kaggle380k-336222,yelp-22886,1.0,ml_classifier=SVC
kaggle380k-336222,yelp-27151,1.0,ml_classifier=SVC
kaggle380k-338742,yelp-23452,1.0,ml_classifier=SVC
kaggle380k-342116,yelp-27185,1.0,ml_classifier=SVC
kaggle380k-343233,yelp-27105,1.0,ml_classifier=SVC
kaggle380k-344765,yelp-22526,1.0,ml_classifier=SVC
kaggle380k-344848,yelp-23498,1.0,ml_classifier=SVC
kaggle380k-349712,yelp-27155,1.0,ml_classifier=SVC
kaggle380k-350508,yelp-23487,1.0,ml_classifier=SVC
kaggle380k-353131,yelp-22526,1.0,ml_classifier=SVC
kaggle380k-354670,yelp-06376,1.0,ml_classifier=SVC
kaggle380k-358292,yelp-06376,1.0,ml_classifier=SVC
kaggle380k-358624,yelp-06350,1.0,ml_classifier=SVC
kaggle380k-363050,yelp-23483,1.0,ml_classifier=SVC
kaggle380k-363580,yelp-23494,1.0,ml_classifier=SVC
kaggle380k-363953,yelp-27351,1.0,ml_classifier=SVC
kaggle380k-365358,yelp-23489,1.0,ml_classifier=SVC
kaggle380k-366056,yelp-27145,1.0,ml_classifier=SVC
kaggle380k-368402,yelp-23514,1.0,ml_classifier=SVC
kaggle380k-370116,yelp-27109,1.0,ml_classifier=SVC
kaggle380k-371249,yelp-23510,1.0,ml_classifier=SVC
kaggle380k-372603,yelp-06376,1.0,ml_classifier=SVC
kaggle380k-377546,yelp-27105,1.0,ml_classifier=SVC
kaggle380k-031453,yelp-29516,1.0,ml_classifier=SVC
kaggle380k-037030,yelp-27367,1.0,ml_classifier=SVC
kaggle380k-037039,yelp-06375,1.0,ml_classifier=SVC
kaggle380k-157641,yelp-13166,1.0,ml_classifier=SVC
kaggle380k-157641,yelp-22875,1.0,ml_classifier=SVC
kaggle380k-157642,yelp-13018,1.0,ml_classifier=SVC
kaggle380k-157643,yelp-21459,1.0,ml_classifier=SVC
kaggle380k-157647,yelp-13043,1.0,ml_classifier=SVC
kaggle380k-157649,yelp-06220,1.0,ml_classifier=SVC
kaggle380k-157650,yelp-06360,1.0,ml_classifier=SVC
kaggle380k-157650,yelp-22697,1.0,ml_classifier=SVC
kaggle380k-157650,yelp-22708,1.0,ml_classifier=SVC
kaggle380k-157654,yelp-13106,1.0,ml_classifier=SVC
kaggle380k-157656,yelp-29597,1.0,ml_classifier=SVC
kaggle380k-157658,yelp-13075,1.0,ml_classifier=SVC
kaggle380k-157660,yelp-13153,1.0,ml_classifier=SVC
kaggle380k-157661,yelp-04995,1.0,ml_classifier=SVC
kaggle380k-157662,yelp-13110,1.0,ml_classifier=SVC
kaggle380k-157663,yelp-06326,1.0,ml_classifier=SVC
kaggle380k-157664,yelp-22745,1.0,ml_classifier=SVC
kaggle380k-157666,yelp-06243,1.0,ml_classifier=SVC
kaggle380k-157667,yelp-04944,1.0,ml_classifier=SVC
kaggle380k-157670,yelp-04913,1.0,ml_classifier=SVC
kaggle380k-157671,yelp-22720,1.0,ml_classifier=SVC
kaggle380k-157672,yelp-13068,1.0,ml_classifier=SVC
kaggle380k-157674,yelp-04822,1.0,ml_classifier=SVC
