id1,id2,score,is_correct,classification
metabooks_138885,goodreads_5541,0.8500000000000001,,
metabooks_396082,goodreads_13767,0.7580090127393965,,
metabooks_265200,goodreads_31549,0.7535533905932738,,
metabooks_267733,goodreads_43675,0.9,,
metabooks_290853,goodreads_11722,0.8596141311019997,,
metabooks_8533,goodreads_26431,0.9,,
metabooks_471440,goodreads_39115,0.8242640687119285,,
metabooks_449430,goodreads_11382,0.8156596523969726,,
metabooks_2478,goodreads_5385,0.9,,
metabooks_262647,goodreads_9060,0.7352030486860464,,
metabooks_274451,goodreads_181,0.8,,
metabooks_404123,goodreads_12546,0.7273268353539886,,
metabooks_23211,goodreads_43808,0.8408248290463863,,
metabooks_428597,goodreads_18048,0.9707106781186547,,
metabooks_193939,goodreads_4691,0.7061208747436232,,
metabooks_434407,goodreads_22246,0.7952847075210473,,
metabooks_457167,goodreads_11440,0.7535533905932738,,
metabooks_274778,goodreads_7605,0.9,,
metabooks_240400,goodreads_7885,0.8369502551100606,,
metabooks_230197,goodreads_25924,1.0,,
metabooks_73914,goodreads_33194,0.9,,
metabooks_142104,goodreads_43400,1.0,,
metabooks_340828,goodreads_15660,0.9,,
metabooks_67539,goodreads_299,0.7279644730092272,,
metabooks_397101,goodreads_41051,0.9,,
metabooks_506209,goodreads_27821,0.7535533905932738,,
metabooks_177473,goodreads_26054,1.0,,
metabooks_100810,goodreads_50066,0.9,,
metabooks_438007,goodreads_27425,0.8872983346207417,,
metabooks_361424,goodreads_41290,0.9,,
metabooks_294491,goodreads_38016,0.9,,
metabooks_53976,goodreads_3731,0.8,,
metabooks_265290,goodreads_1812,0.7352030486860464,,
metabooks_316473,goodreads_11804,0.8779644730092271,,
metabooks_167386,goodreads_22123,0.8952847075210473,,
metabooks_228922,goodreads_21677,0.9,,
metabooks_64278,goodreads_39527,0.8,,
metabooks_169912,goodreads_40394,0.9,,
metabooks_303096,goodreads_47122,0.9,,
metabooks_345030,goodreads_6146,0.7082482904638631,,
metabooks_392027,goodreads_16328,0.8,,
metabooks_79791,goodreads_43481,0.8,,
metabooks_493931,goodreads_12945,0.9,,
metabooks_534068,goodreads_18080,0.9,,
metabooks_86270,goodreads_14285,0.9,,
metabooks_193003,goodreads_41237,0.9,,
metabooks_386922,goodreads_33285,1.0,,
metabooks_534788,goodreads_11366,1.0,True,TP
metabooks_161199,goodreads_14224,0.8,,
metabooks_382396,goodreads_51869,0.9,,
metabooks_342782,goodreads_31670,0.9,,
metabooks_27173,goodreads_2010,0.8,,
metabooks_22675,goodreads_21789,0.9,,
metabooks_467966,goodreads_2731,0.9,,
metabooks_240073,goodreads_42372,0.8,,
metabooks_499280,goodreads_41075,0.7112884175122364,,
metabooks_311437,goodreads_3036,0.8707106781186548,,
metabooks_235167,goodreads_42933,0.7732050807568878,,
metabooks_475508,goodreads_11135,0.9,,
metabooks_41515,goodreads_2055,0.7472135954999579,,
metabooks_180656,goodreads_36528,0.9,True,TP
metabooks_38756,goodreads_26045,1.0,,
metabooks_67317,goodreads_366,0.9,,
metabooks_152116,goodreads_20287,0.9500000000000001,,
metabooks_186254,goodreads_15207,0.9,,
metabooks_317560,goodreads_18094,0.9,,
metabooks_57100,goodreads_35538,0.7449489742783179,,
metabooks_314071,goodreads_20064,0.8121320343559643,,
metabooks_18916,goodreads_33444,0.808248290463863,,
metabooks_162259,goodreads_9964,0.8,,
metabooks_412503,goodreads_41432,0.75,,
metabooks_119519,goodreads_24195,0.9,,
metabooks_464898,goodreads_32988,0.8500000000000001,,
metabooks_23228,goodreads_25662,1.0,,
metabooks_43418,goodreads_1744,0.8707106781186548,,
metabooks_445014,goodreads_46008,0.8408248290463863,,
metabooks_518716,goodreads_51046,0.7535533905932738,,
metabooks_416890,goodreads_349,0.8,,
metabooks_243597,goodreads_18462,0.7352030486860464,,
metabooks_394224,goodreads_16241,0.9,,
metabooks_269561,goodreads_13785,0.7330127018922193,,
metabooks_22419,goodreads_25150,0.9,,
metabooks_188751,goodreads_30558,0.8,,
metabooks_161048,goodreads_17149,0.7112884175122364,,
metabooks_140800,goodreads_4460,0.8707106781186548,,
metabooks_385711,goodreads_52328,0.9,,
metabooks_168519,goodreads_37747,0.9,,
metabooks_101535,goodreads_40021,1.0,,
metabooks_92325,goodreads_7224,0.9,,
metabooks_122241,goodreads_6401,0.8500000000000001,,
metabooks_296634,goodreads_40548,0.9,,
metabooks_100482,goodreads_1880,0.9577350269189626,,
metabooks_83656,goodreads_663,0.8,,
metabooks_122974,goodreads_39262,0.7872983346207417,,
metabooks_501507,goodreads_513,0.8,,
metabooks_300747,goodreads_1398,0.75,,
metabooks_310512,goodreads_9567,0.8,,
metabooks_291355,goodreads_11811,0.7948508308423069,,
metabooks_416852,goodreads_10428,0.9,,
metabooks_196282,goodreads_2809,1.0,,
metabooks_426178,goodreads_5518,0.8,,
metabooks_469101,goodreads_7504,0.808248290463863,,
metabooks_209043,goodreads_3539,0.8,,
metabooks_16295,goodreads_10410,0.9,,
metabooks_344229,goodreads_34904,0.9,,
metabooks_43624,goodreads_17776,0.9,,
metabooks_201733,goodreads_44393,0.8845154254728517,,
metabooks_403054,goodreads_30025,1.0,,
metabooks_465433,goodreads_34870,0.7121320343559643,,
metabooks_365098,goodreads_25563,0.8449489742783178,,
metabooks_437334,goodreads_51464,0.9,,
metabooks_236981,goodreads_12724,0.9,,
metabooks_159069,goodreads_23010,0.8162277660168379,True,TP
metabooks_373375,goodreads_19960,1.0,,
metabooks_306989,goodreads_10260,0.8816496580927726,,
metabooks_148618,goodreads_14875,0.8535533905932737,,
metabooks_405612,goodreads_19369,0.9,,
metabooks_464368,goodreads_28665,0.8,,
metabooks_64449,goodreads_4453,0.8408248290463863,,
metabooks_36460,goodreads_683,0.9,,
metabooks_263509,goodreads_26452,0.8894427190999916,,
metabooks_478104,goodreads_5148,0.8258198889747161,,
metabooks_321443,goodreads_47620,0.7886751345948129,,
metabooks_269653,goodreads_42820,0.9,,
metabooks_204976,goodreads_3685,0.9,,
metabooks_533007,goodreads_22122,1.0,,
metabooks_423798,goodreads_5131,0.9090909090909091,,
metabooks_141321,goodreads_34181,0.9,,
metabooks_118801,goodreads_13578,0.8535533905932737,,
metabooks_124003,goodreads_11639,0.9707106781186547,,
metabooks_203099,goodreads_5147,0.9,,
metabooks_287058,goodreads_30839,0.9,,
metabooks_423457,goodreads_3122,0.7850618622729512,,
metabooks_473538,goodreads_38066,0.7672612419124243,,
metabooks_452658,goodreads_35789,0.8857583749052297,,
metabooks_111175,goodreads_24203,1.0,,
metabooks_2439,goodreads_45085,0.9,,
metabooks_472563,goodreads_9408,0.9,,
metabooks_512168,goodreads_47583,0.8,,
metabooks_408902,goodreads_29876,1.0,,
metabooks_49601,goodreads_51917,0.9,,
metabooks_151064,goodreads_48632,0.9,,
metabooks_89909,goodreads_28555,0.808248290463863,,
metabooks_60655,goodreads_49926,0.7187893020556134,,
metabooks_45855,goodreads_49473,0.7988620176087328,,
metabooks_44954,goodreads_9358,0.8225771273642583,,
metabooks_467749,goodreads_19492,0.9,,
metabooks_345604,goodreads_26445,0.7605615658555259,,
metabooks_190566,goodreads_7915,0.8707106781186548,,
metabooks_417050,goodreads_348,0.8500000000000001,,
metabooks_318394,goodreads_48811,0.9,,
metabooks_398967,goodreads_47292,0.7535533905932738,,
metabooks_415725,goodreads_17585,0.734068179438579,,
metabooks_412386,goodreads_45027,0.8,,
metabooks_148103,goodreads_1394,0.8,,
metabooks_254964,goodreads_49404,0.782842712474619,,
metabooks_166183,goodreads_41396,0.7535533905932738,,
metabooks_446460,goodreads_27264,0.8,,
metabooks_403848,goodreads_677,0.9,,
metabooks_371494,goodreads_5909,0.808248290463863,,
metabooks_111881,goodreads_10748,0.8,,
metabooks_35328,goodreads_20279,0.7082482904638631,,
metabooks_508288,goodreads_41385,0.7366025403784439,,
metabooks_239560,goodreads_28265,0.8082482904638629,,
metabooks_329257,goodreads_27669,0.8564354645876384,,
metabooks_38225,goodreads_4349,0.8,,
metabooks_56307,goodreads_51779,0.9449489742783178,,
metabooks_369796,goodreads_7412,0.8,,
metabooks_458297,goodreads_35100,0.8,,
metabooks_282699,goodreads_42469,1.0,,
metabooks_419509,goodreads_32379,0.8707106781186548,,
metabooks_442571,goodreads_18396,1.0,,
metabooks_97542,goodreads_38887,1.0,,
metabooks_331837,goodreads_38093,0.808248290463863,,
metabooks_253385,goodreads_14680,0.8449489742783178,,
metabooks_363172,goodreads_41901,0.832379000772445,,
metabooks_133332,goodreads_33242,0.8707106781186547,,
metabooks_496023,goodreads_38814,0.9,,
metabooks_132270,goodreads_43495,0.8316227766016838,,
metabooks_236467,goodreads_13,0.8707106781186548,,
metabooks_307786,goodreads_44183,0.9,,
metabooks_425076,goodreads_20280,0.8,,
metabooks_517823,goodreads_17298,0.9,,
metabooks_11386,goodreads_49994,0.8535533905932737,,
metabooks_149002,goodreads_15218,0.7162277660168379,,
metabooks_387477,goodreads_37527,0.808248290463863,,
metabooks_76688,goodreads_17483,0.8500000000000001,,
metabooks_258560,goodreads_2657,1.0,,
metabooks_197541,goodreads_28481,1.0,,
metabooks_294276,goodreads_484,0.9,,
metabooks_397710,goodreads_36563,0.9,,
metabooks_470635,goodreads_8279,0.9,,
metabooks_188784,goodreads_28952,0.9,,
metabooks_335703,goodreads_4959,0.9,,
metabooks_82502,goodreads_31439,0.9121320343559642,,
metabooks_118631,goodreads_41957,0.7531596523969726,,
metabooks_194577,goodreads_19532,0.9500000000000001,,
metabooks_162863,goodreads_27207,1.0,,
metabooks_435470,goodreads_592,0.9,,
metabooks_77095,goodreads_27990,1.0,,
metabooks_224622,goodreads_50723,0.7061862178478973,,
metabooks_196228,goodreads_40369,0.8816496580927726,,
metabooks_523497,goodreads_13794,0.9,,
metabooks_113717,goodreads_6422,0.8,,
metabooks_98117,goodreads_5926,0.8112884175122363,,
metabooks_269095,goodreads_15798,0.7886751345948129,,
metabooks_200635,goodreads_2680,0.7061862178478973,,
metabooks_138516,goodreads_32297,0.908248290463863,,
metabooks_188756,goodreads_313,0.8,,
metabooks_83789,goodreads_45952,1.0,,
metabooks_508925,goodreads_51578,0.9,,
metabooks_246366,goodreads_421,0.9,,
metabooks_355036,goodreads_16053,0.7886751345948129,,
metabooks_95496,goodreads_27254,0.7999999999999999,,
metabooks_50235,goodreads_41173,0.8,,
metabooks_427624,goodreads_28718,1.0,,
metabooks_499570,goodreads_2865,0.8577350269189626,,
metabooks_179304,goodreads_6713,1.0,,
metabooks_338832,goodreads_5482,0.8,,
metabooks_211356,goodreads_9731,0.7798392077027069,,
metabooks_456593,goodreads_3976,0.85,,
metabooks_493027,goodreads_39096,0.7225771273642583,,
metabooks_521830,goodreads_5453,1.0,,
metabooks_354688,goodreads_12179,0.9449489742783178,,
metabooks_450566,goodreads_26443,1.0,,
metabooks_63399,goodreads_10182,0.7061862178478973,,
metabooks_473651,goodreads_2329,0.8,,
metabooks_452293,goodreads_25904,0.808248290463863,,
metabooks_475905,goodreads_13320,0.7907477288111819,,
metabooks_509031,goodreads_37090,0.7672612419124243,,
metabooks_289925,goodreads_31787,0.8,,
metabooks_57451,goodreads_3562,0.8,,
metabooks_161303,goodreads_44641,0.8,,
metabooks_53178,goodreads_35667,1.0,,
metabooks_108969,goodreads_17049,0.7452847075210474,,
metabooks_61479,goodreads_46440,0.7897366596101028,,
metabooks_506842,goodreads_22468,0.9,,
metabooks_325572,goodreads_18466,0.7872983346207417,True,TP
metabooks_127300,goodreads_35517,0.8,,
metabooks_102762,goodreads_52362,0.8,,
metabooks_134878,goodreads_23225,0.808248290463863,,
metabooks_360078,goodreads_41296,0.9,,
metabooks_75691,goodreads_12261,0.7330127018922193,,
metabooks_522820,goodreads_44521,0.8444444444444444,,
metabooks_181816,goodreads_45901,0.9,,
metabooks_458312,goodreads_5076,0.9,,
metabooks_395851,goodreads_29219,0.8707106781186548,,
metabooks_369381,goodreads_18408,0.7886751345948129,,
metabooks_342616,goodreads_19760,0.7773268353539886,,
metabooks_471272,goodreads_1281,0.9,,
metabooks_183111,goodreads_16063,0.7726779962499649,,
metabooks_407250,goodreads_46428,0.75,,
metabooks_79494,goodreads_17189,0.9,,
metabooks_392759,goodreads_27130,0.8203803248198273,,
metabooks_173300,goodreads_13216,0.8707106781186548,,
metabooks_310459,goodreads_48196,1.0,,
metabooks_170825,goodreads_21969,0.804044011451988,,
metabooks_127087,goodreads_18601,0.9,,
metabooks_304904,goodreads_31214,0.8816496580927726,,
metabooks_238749,goodreads_49932,0.8,,
metabooks_183185,goodreads_19601,0.9,,
metabooks_67167,goodreads_24459,0.8,,
metabooks_117235,goodreads_27135,0.9449489742783178,,
metabooks_437552,goodreads_5676,0.9,,
metabooks_137391,goodreads_24504,0.9330127018922193,,
metabooks_369746,goodreads_3132,0.8707106781186548,,
metabooks_415963,goodreads_14354,0.7789589685825178,,
metabooks_2450,goodreads_10687,0.8008918628686366,,
metabooks_318246,goodreads_16462,0.775,,
metabooks_24936,goodreads_31146,0.9,,
metabooks_22797,goodreads_12082,0.908248290463863,,
metabooks_234240,goodreads_122,0.7582482904638631,,
metabooks_212613,goodreads_34397,0.9816496580927726,,
metabooks_528674,goodreads_52369,0.8408248290463863,,
metabooks_383045,goodreads_20378,0.9,,
metabooks_45925,goodreads_17392,0.8500000000000001,,
metabooks_359138,goodreads_17658,0.9,,
metabooks_240579,goodreads_25259,0.7535533905932738,,
metabooks_290263,goodreads_36612,0.8,,
metabooks_319304,goodreads_11677,0.908248290463863,,
metabooks_12207,goodreads_4339,0.7725771273642583,,
metabooks_79188,goodreads_12923,0.7273268353539886,True,TP
metabooks_110759,goodreads_10369,0.8,,
metabooks_175306,goodreads_27882,0.8535533905932737,,
metabooks_32708,goodreads_25650,0.9,,
metabooks_313943,goodreads_2620,0.7818813079129866,,
metabooks_409533,goodreads_1519,0.808248290463863,True,TP
metabooks_510833,goodreads_2426,0.8225771273642583,,
metabooks_241351,goodreads_1374,0.8707106781186548,,
metabooks_135807,goodreads_27909,0.7035533905932738,,
metabooks_44868,goodreads_24302,0.9,,
metabooks_197499,goodreads_46605,0.9,,
metabooks_429592,goodreads_41954,0.8535533905932737,,
metabooks_309054,goodreads_26466,0.9707106781186547,,
metabooks_515100,goodreads_37944,0.7672612419124243,,
metabooks_267589,goodreads_36664,0.9816496580927726,,
metabooks_245109,goodreads_20084,1.0,,
metabooks_31220,goodreads_9822,0.9,,
metabooks_110076,goodreads_45765,1.0,,
metabooks_51310,goodreads_44414,1.0,,
metabooks_133263,goodreads_5354,0.9,,
metabooks_371715,goodreads_51151,0.7341640786499873,,
metabooks_431381,goodreads_40410,0.8121320343559643,,
metabooks_454133,goodreads_13887,0.775,,
metabooks_182077,goodreads_43938,0.7872983346207417,,
metabooks_178024,goodreads_39387,0.7872983346207417,,
metabooks_224843,goodreads_45532,0.9330127018922193,,
metabooks_265768,goodreads_38960,0.9,,
metabooks_481631,goodreads_48732,0.9500000000000001,,
metabooks_60106,goodreads_35459,0.8225771273642583,,
metabooks_35385,goodreads_2810,0.9,,
metabooks_345881,goodreads_38062,0.9472135954999579,,
metabooks_382094,goodreads_51727,0.85,,
metabooks_354341,goodreads_8154,0.9,,
metabooks_403554,goodreads_23712,0.8,,
metabooks_69137,goodreads_455,0.7490731195102494,,
metabooks_367203,goodreads_6263,0.8,,
metabooks_113871,goodreads_24491,0.9,,
metabooks_6854,goodreads_28110,0.7999999999999999,,
metabooks_99834,goodreads_8172,0.8288675134594813,,
metabooks_102449,goodreads_42,0.9,,
metabooks_361101,goodreads_47255,0.7789589685825177,,
metabooks_525047,goodreads_34871,0.9,,
metabooks_354135,goodreads_29150,0.9,True,TP
metabooks_339744,goodreads_24806,0.9,True,TP
metabooks_185774,goodreads_10266,1.0,,
metabooks_204384,goodreads_30246,0.8,,
metabooks_514431,goodreads_36954,0.9,,
metabooks_504106,goodreads_29929,0.9,,
metabooks_68203,goodreads_113,0.7725771273642583,,
metabooks_475898,goodreads_45832,0.9,,
metabooks_493671,goodreads_17638,0.8,,
metabooks_475053,goodreads_25722,1.0,,
metabooks_349003,goodreads_27538,0.9,,
metabooks_257926,goodreads_2589,0.8629100498862757,,
metabooks_427552,goodreads_45962,0.7089764934467612,,
metabooks_67737,goodreads_8156,0.732379000772445,,
metabooks_160486,goodreads_19362,0.8,,
metabooks_326902,goodreads_50382,0.7535533905932738,,
metabooks_224751,goodreads_20776,1.0,,
metabooks_236363,goodreads_2798,0.8,,
metabooks_298929,goodreads_48768,0.9,,
metabooks_232326,goodreads_1890,0.7162277660168379,,
metabooks_322652,goodreads_33505,0.7,,
metabooks_315396,goodreads_17746,0.8,,
metabooks_408496,goodreads_18492,0.7858226805676258,,
metabooks_513764,goodreads_11920,0.9,,
metabooks_371249,goodreads_8643,0.808248290463863,,
metabooks_93434,goodreads_23671,0.9,,
metabooks_390464,goodreads_5932,1.0,True,TP
metabooks_339253,goodreads_41500,0.7535533905932738,,
metabooks_513602,goodreads_11113,0.8,,
metabooks_263943,goodreads_51942,0.7333333333333333,,
metabooks_63620,goodreads_49289,0.7273268353539886,,
metabooks_368979,goodreads_10511,0.8,,
metabooks_306661,goodreads_12551,0.9,,
metabooks_265118,goodreads_12366,0.7535533905932738,,
metabooks_136185,goodreads_31637,0.9,,
metabooks_178262,goodreads_3322,0.8372983346207418,,
metabooks_387228,goodreads_40156,0.9,,
metabooks_426434,goodreads_50245,0.7674071921092187,,
metabooks_463377,goodreads_392,0.8,,
metabooks_218108,goodreads_43936,0.7672612419124243,,
metabooks_198041,goodreads_4490,0.7580090127393965,,
metabooks_486406,goodreads_25637,0.9,,
metabooks_90832,goodreads_32737,0.9229776949853001,,
metabooks_136454,goodreads_28287,0.7526840011972804,,
metabooks_206226,goodreads_9924,0.7726779962499649,,
metabooks_131618,goodreads_32137,0.7535533905932738,,
metabooks_485150,goodreads_38061,0.8,,
metabooks_459448,goodreads_8040,0.7273268353539886,,
metabooks_92997,goodreads_17008,0.79437821963966,,
metabooks_364509,goodreads_26355,1.0,,
metabooks_6925,goodreads_2713,0.9,,
metabooks_277947,goodreads_39205,1.0,,
metabooks_198396,goodreads_15202,0.7273268353539886,,
metabooks_834,goodreads_28451,0.9,,
metabooks_257608,goodreads_39452,0.9816496580927726,,
metabooks_245701,goodreads_35504,0.7323790007724449,,
metabooks_518025,goodreads_36748,0.875,,
metabooks_62903,goodreads_30500,0.712313786974361,True,TP
metabooks_192682,goodreads_45998,1.0,,
metabooks_45263,goodreads_50191,0.7793732795679899,,
metabooks_296190,goodreads_6929,0.8,,
metabooks_262276,goodreads_45608,0.7726779962499649,,
metabooks_372734,goodreads_11491,0.8451447362481835,,
metabooks_179027,goodreads_15926,0.8707106781186548,,
metabooks_402409,goodreads_13533,0.7061862178478973,,
metabooks_500009,goodreads_16467,0.9,,
metabooks_342785,goodreads_2660,0.7672612419124243,True,TP
metabooks_336508,goodreads_39967,0.9,,
metabooks_218571,goodreads_27304,0.8288675134594813,,
metabooks_158192,goodreads_5401,0.8,,
metabooks_272078,goodreads_5814,1.0,,
metabooks_408810,goodreads_32760,0.9,,
metabooks_443686,goodreads_30344,1.0,,
metabooks_172463,goodreads_18624,0.8707106781186548,,
metabooks_204562,goodreads_43064,0.9,,
metabooks_235954,goodreads_4687,1.0,True,TP
metabooks_498567,goodreads_50946,0.8,,
metabooks_256355,goodreads_17582,0.7872983346207417,,
metabooks_101519,goodreads_22719,0.7866025403784438,,
metabooks_306338,goodreads_6185,0.8500000000000001,,
metabooks_221076,goodreads_32814,1.0,,
metabooks_44393,goodreads_10350,0.8577350269189626,,
metabooks_466809,goodreads_16238,0.8225771273642583,,
metabooks_528794,goodreads_41896,0.8707106781186548,,
metabooks_14469,goodreads_50803,0.7207106781186547,,
metabooks_216284,goodreads_16416,0.9,,
metabooks_12140,goodreads_7337,0.7330127018922193,,
metabooks_78840,goodreads_24110,0.9730296743340222,,
metabooks_40066,goodreads_45579,0.8872983346207417,,
metabooks_302520,goodreads_38892,0.9472135954999579,,
metabooks_93669,goodreads_7874,0.9,,
metabooks_156369,goodreads_47559,0.8500000000000001,,
metabooks_434071,goodreads_15061,0.8500000000000001,,
metabooks_206377,goodreads_4094,0.7,,
metabooks_348537,goodreads_18081,0.8666666666666667,,
metabooks_294195,goodreads_14687,0.8872983346207417,,
metabooks_95725,goodreads_13802,0.8,,
metabooks_422605,goodreads_1563,0.8,,
metabooks_213864,goodreads_17106,0.8,,
metabooks_532110,goodreads_49369,0.9,,
metabooks_95281,goodreads_18751,1.0,,
metabooks_458821,goodreads_46818,0.8225771273642583,,
metabooks_75567,goodreads_32940,0.7388633289787605,,
metabooks_366316,goodreads_39501,0.7333333333333333,,
metabooks_521773,goodreads_8337,0.8273268353539885,,
metabooks_438291,goodreads_27722,0.9,,
metabooks_348460,goodreads_43256,1.0,,
metabooks_527832,goodreads_48435,0.9183300132670378,,
metabooks_521737,goodreads_31671,0.8121320343559643,,
metabooks_317222,goodreads_13545,0.7,,
metabooks_96631,goodreads_21627,1.0,,
metabooks_89374,goodreads_32848,0.7162277660168379,,
metabooks_309860,goodreads_42813,0.8816496580927726,,
metabooks_320177,goodreads_24603,0.8139293757324324,,
metabooks_132787,goodreads_1204,0.8225771273642583,,
metabooks_196213,goodreads_48649,0.9,,
metabooks_530807,goodreads_5523,0.8,,
metabooks_26684,goodreads_44649,0.9,,
metabooks_452735,goodreads_33996,0.9,,
metabooks_523014,goodreads_26822,0.7535533905932738,,
metabooks_266463,goodreads_6662,0.8,,
metabooks_423049,goodreads_16542,0.9,,
metabooks_437858,goodreads_52045,0.9,,
metabooks_462763,goodreads_12916,0.9577350269189626,,
metabooks_381823,goodreads_29413,0.8,,
metabooks_367337,goodreads_33212,0.9,,
metabooks_283953,goodreads_25210,0.7535533905932738,,
metabooks_296720,goodreads_36392,1.0,,
metabooks_514750,goodreads_21110,0.8872983346207417,,
metabooks_238050,goodreads_36823,0.7872983346207417,,
metabooks_382857,goodreads_808,0.7,,
metabooks_404828,goodreads_25712,1.0,,
metabooks_380825,goodreads_18615,1.0,,
metabooks_348130,goodreads_44042,0.9,,
metabooks_520732,goodreads_21534,0.9,True,TP
metabooks_249505,goodreads_10739,0.7535533905932738,,
metabooks_391841,goodreads_17175,0.8564354645876384,,
metabooks_399955,goodreads_1274,0.8,,
metabooks_39624,goodreads_19683,0.9,,
metabooks_192095,goodreads_24035,0.9,,
metabooks_279196,goodreads_51226,0.932379000772445,,
metabooks_107224,goodreads_46485,1.0,,
metabooks_254871,goodreads_45539,0.8,,
metabooks_48750,goodreads_34890,0.9,,
metabooks_291515,goodreads_34079,0.9500000000000001,,
metabooks_225065,goodreads_3594,0.8707106781186548,,
metabooks_458413,goodreads_21485,0.9,,
metabooks_17741,goodreads_10783,0.9330127018922193,,
metabooks_222296,goodreads_5850,0.9,,
metabooks_409551,goodreads_50456,0.7372983346207418,,
metabooks_105754,goodreads_27700,0.758568582800318,,
metabooks_186054,goodreads_36467,0.8789589685825178,,
metabooks_392062,goodreads_4981,0.8061862178478972,,
metabooks_448701,goodreads_5016,0.8242640687119285,,
metabooks_302829,goodreads_531,0.9,,
metabooks_444239,goodreads_1421,0.7333333333333333,,
metabooks_131458,goodreads_37193,0.7872983346207417,,
metabooks_149707,goodreads_26676,0.8,,
metabooks_312932,goodreads_49240,0.7061862178478973,,
metabooks_235763,goodreads_7129,0.8577350269189626,,
metabooks_350345,goodreads_4842,1.0,,
metabooks_142613,goodreads_45147,0.8500000000000001,,
metabooks_98601,goodreads_51770,1.0,,
metabooks_333003,goodreads_3991,0.7535533905932738,,
metabooks_432216,goodreads_17472,0.8666666666666667,,
metabooks_338655,goodreads_15510,0.7886751345948129,,
metabooks_301303,goodreads_3736,0.8,,
metabooks_126070,goodreads_51403,0.704044011451988,,
metabooks_263443,goodreads_1953,0.7121320343559643,,
metabooks_231557,goodreads_42579,0.7350269742693993,,
metabooks_140889,goodreads_16688,0.7121320343559643,,
metabooks_160372,goodreads_14862,1.0,,
metabooks_14855,goodreads_10524,0.9,,
metabooks_219218,goodreads_6338,0.9,,
metabooks_378602,goodreads_4808,0.7348806465399156,,
metabooks_144091,goodreads_27647,0.8866025403784439,,
metabooks_16073,goodreads_52456,0.7236067977499789,,
metabooks_24131,goodreads_14603,0.9,,
metabooks_113708,goodreads_49124,0.8,,
metabooks_307594,goodreads_23309,0.8,,
metabooks_138469,goodreads_44924,0.832379000772445,,
metabooks_460776,goodreads_8588,0.9,,
metabooks_123411,goodreads_2040,0.8,,
metabooks_7309,goodreads_44524,0.9,,
metabooks_508039,goodreads_48365,0.7333333333333333,,
metabooks_407318,goodreads_10481,0.7779644730092271,,
metabooks_177786,goodreads_16108,0.7242640687119285,,
metabooks_138784,goodreads_11517,0.9,,
metabooks_21290,goodreads_14950,0.8103434737816722,,
metabooks_448059,goodreads_29745,0.9,,
metabooks_269797,goodreads_49960,0.9449489742783178,,
metabooks_270679,goodreads_21422,0.8872983346207417,,
metabooks_20128,goodreads_37705,0.765685424949238,,
metabooks_429371,goodreads_36092,0.8564354645876384,,
metabooks_419256,goodreads_9818,0.8,,
metabooks_245383,goodreads_42984,0.9,,
metabooks_37955,goodreads_12806,0.725819888974716,,
metabooks_11444,goodreads_206,0.8,,
metabooks_257175,goodreads_27585,0.8271461427062932,,
metabooks_431692,goodreads_51082,0.7872983346207417,,
metabooks_459053,goodreads_9206,0.9,,
metabooks_55795,goodreads_47995,0.7890406913856925,,
metabooks_256258,goodreads_5052,0.7162277660168379,,
metabooks_342338,goodreads_5133,0.8,,
metabooks_86583,goodreads_1167,0.8146623599849919,,
metabooks_478062,goodreads_12932,0.9,,
metabooks_151420,goodreads_39624,0.8,,
metabooks_75144,goodreads_136,0.7151483716701108,,
metabooks_129184,goodreads_48756,0.8,,
metabooks_67419,goodreads_4846,0.8707106781186548,,
metabooks_51805,goodreads_7852,0.7061862178478973,,
metabooks_50038,goodreads_15628,0.7472135954999579,,
metabooks_427048,goodreads_9384,0.9,,
metabooks_169097,goodreads_8495,0.8,,
metabooks_442947,goodreads_6337,0.8707106781186548,,
metabooks_398297,goodreads_31702,0.7472135954999579,,
metabooks_196889,goodreads_21374,0.9707106781186547,,
metabooks_175211,goodreads_3595,0.908248290463863,,
metabooks_464755,goodreads_47061,0.9,,
metabooks_210694,goodreads_35123,0.9,,
metabooks_267479,goodreads_16786,0.9,,
metabooks_81727,goodreads_5502,0.9500000000000001,,
metabooks_307449,goodreads_39368,0.9,,
metabooks_498511,goodreads_6117,0.8449489742783178,True,TP
metabooks_345314,goodreads_3960,0.8779644730092271,,
metabooks_202531,goodreads_27836,0.882842712474619,,
metabooks_461998,goodreads_43000,0.737099931231621,,
metabooks_372967,goodreads_39429,0.8707106781186548,,
metabooks_258675,goodreads_38554,1.0,,
metabooks_293944,goodreads_28819,0.8577350269189626,,
metabooks_231314,goodreads_37879,1.0,,
metabooks_470746,goodreads_29334,0.9,,
metabooks_203367,goodreads_36984,0.9,,
metabooks_489726,goodreads_229,0.9156596523969726,,
metabooks_57352,goodreads_3028,0.9707106781186547,,
metabooks_74350,goodreads_37067,0.8,,
metabooks_168679,goodreads_14235,0.8707106781186548,,
metabooks_354894,goodreads_35749,0.9,,
metabooks_90188,goodreads_51798,1.0,,
metabooks_641,goodreads_48828,0.8,,
metabooks_63603,goodreads_14940,0.8333333333333333,,
metabooks_270111,goodreads_4975,0.7273268353539886,,
metabooks_95219,goodreads_39443,0.8707106781186548,,
metabooks_258305,goodreads_30900,1.0,True,TP
metabooks_521555,goodreads_2958,0.9500000000000001,,
metabooks_422246,goodreads_38559,1.0,,
metabooks_246946,goodreads_45647,0.8162277660168379,,
metabooks_527593,goodreads_38740,0.7535533905932738,,
